,Unnamed: 0,age,job,education,contact,day,month,duration,y,unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown,primary,secondary,tertiary,date,age_range,Young,Middle-aged,Senior,cellular,telephone
1371,1371,28,technician,secondary,cellular,3,3,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-03-03,Middle-aged,0,1,0,1,0
1372,1372,33,technician,tertiary,unknown,23,5,530,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023-05-23,Middle-aged,0,1,0,0,0
1373,1373,56,blue-collar,primary,cellular,13,8,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-08-13,Senior,0,0,1,1,0
1374,1374,45,self-employed,secondary,cellular,30,4,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-04-30,Middle-aged,0,1,0,1,0
1375,1375,39,technician,secondary,unknown,5,6,147,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-06-05,Middle-aged,0,1,0,0,0
1376,1376,28,management,tertiary,cellular,25,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-25,Middle-aged,0,1,0,1,0
1377,1377,36,blue-collar,primary,cellular,18,11,618,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-18,Middle-aged,0,1,0,1,0
1378,1378,41,blue-collar,primary,cellular,20,4,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-04-20,Middle-aged,0,1,0,1,0
1379,1379,46,admin.,secondary,cellular,20,8,293,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-20,Middle-aged,0,1,0,1,0
1380,1380,41,blue-collar,secondary,cellular,13,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
1381,1381,59,services,secondary,cellular,23,7,286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-23,Senior,0,0,1,1,0
1382,1382,24,admin.,secondary,cellular,6,5,209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-06,Young,1,0,0,1,0
1383,1383,34,management,tertiary,unknown,21,5,935,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-21,Middle-aged,0,1,0,0,0
1384,1384,40,blue-collar,primary,unknown,27,5,260,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-27,Middle-aged,0,1,0,0,0
1385,1385,42,admin.,secondary,unknown,16,6,298,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-16,Middle-aged,0,1,0,0,0
1386,1386,50,services,secondary,cellular,15,4,397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-15,Middle-aged,0,1,0,1,0
1387,1387,25,management,tertiary,cellular,17,9,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-09-17,Young,1,0,0,1,0
1388,1388,51,services,secondary,telephone,17,11,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-17,Senior,0,0,1,0,1
1389,1389,50,management,tertiary,cellular,1,6,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-06-01,Middle-aged,0,1,0,1,0
1390,1390,37,blue-collar,unknown,unknown,23,5,773,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-05-23,Middle-aged,0,1,0,0,0
1391,1391,21,services,secondary,telephone,5,6,329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-06-05,Young,1,0,0,0,1
1392,1392,52,blue-collar,secondary,unknown,7,5,423,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-07,Senior,0,0,1,0,0
1393,1393,55,retired,primary,cellular,5,8,67,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-08-05,Senior,0,0,1,1,0
1394,1394,26,technician,secondary,unknown,2,6,626,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-06-02,Middle-aged,0,1,0,0,0
1395,1395,38,technician,tertiary,cellular,18,11,578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-11-18,Middle-aged,0,1,0,1,0
1396,1396,32,blue-collar,secondary,unknown,9,5,61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-09,Middle-aged,0,1,0,0,0
1397,1397,31,blue-collar,secondary,unknown,23,5,248,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-23,Middle-aged,0,1,0,0,0
1398,1398,34,technician,secondary,cellular,29,1,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-01-29,Middle-aged,0,1,0,1,0
1399,1399,33,technician,tertiary,cellular,21,8,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-21,Middle-aged,0,1,0,1,0
1400,1400,35,technician,secondary,telephone,28,1,653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-01-28,Middle-aged,0,1,0,0,1
1401,1401,44,management,unknown,telephone,14,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-14,Middle-aged,0,1,0,0,1
1402,1402,48,management,tertiary,cellular,9,4,528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-09,Middle-aged,0,1,0,1,0
1403,1403,29,blue-collar,secondary,cellular,13,5,785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
1404,1404,50,management,tertiary,cellular,9,7,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-09,Middle-aged,0,1,0,1,0
1405,1405,37,blue-collar,primary,cellular,13,5,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-13,Middle-aged,0,1,0,1,0
1406,1406,44,admin.,secondary,unknown,19,6,82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-19,Middle-aged,0,1,0,0,0
1407,1407,36,unemployed,tertiary,unknown,11,6,952,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-11,Middle-aged,0,1,0,0,0
1408,1408,49,blue-collar,unknown,cellular,13,5,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-05-13,Middle-aged,0,1,0,1,0
1409,1409,31,blue-collar,secondary,unknown,5,5,143,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-05,Middle-aged,0,1,0,0,0
1410,1410,49,technician,secondary,unknown,12,5,274,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-12,Middle-aged,0,1,0,0,0
1411,1411,35,blue-collar,secondary,cellular,16,4,1174,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-16,Middle-aged,0,1,0,1,0
1412,1412,57,admin.,unknown,cellular,20,11,915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-11-20,Senior,0,0,1,1,0
1413,1413,42,blue-collar,primary,cellular,5,2,115,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-02-05,Middle-aged,0,1,0,1,0
1414,1414,36,blue-collar,secondary,unknown,26,5,222,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
1415,1415,75,retired,primary,cellular,15,3,341,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-03-15,Senior,0,0,1,1,0
1416,1416,38,blue-collar,secondary,unknown,21,5,112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-21,Middle-aged,0,1,0,0,0
1417,1417,40,blue-collar,primary,unknown,6,5,64,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-06,Middle-aged,0,1,0,0,0
1418,1418,38,services,secondary,cellular,13,5,937,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
1419,1419,34,management,tertiary,cellular,10,7,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-10,Middle-aged,0,1,0,1,0
1420,1420,29,technician,tertiary,cellular,11,5,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-11,Middle-aged,0,1,0,1,0
1421,1421,28,admin.,secondary,cellular,29,1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-01-29,Middle-aged,0,1,0,1,0
1422,1422,79,retired,secondary,telephone,9,7,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-07-09,Senior,0,0,1,0,1
1423,1423,51,admin.,secondary,unknown,19,5,83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-19,Senior,0,0,1,0,0
1424,1424,32,student,tertiary,cellular,6,8,101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023-08-06,Middle-aged,0,1,0,1,0
1425,1425,36,management,tertiary,cellular,5,8,157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-05,Middle-aged,0,1,0,1,0
1426,1426,38,entrepreneur,secondary,cellular,15,5,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
1427,1427,49,self-employed,secondary,unknown,13,5,176,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2023-05-13,Middle-aged,0,1,0,0,0
1428,1428,42,services,secondary,cellular,11,5,222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-11,Middle-aged,0,1,0,1,0
1429,1429,43,blue-collar,primary,unknown,2,6,217,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-06-02,Middle-aged,0,1,0,0,0
1430,1430,34,blue-collar,secondary,unknown,26,5,252,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
1431,1431,59,retired,secondary,unknown,27,5,1063,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2023-05-27,Senior,0,0,1,0,0
1432,1432,35,unknown,primary,cellular,29,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-08-29,Middle-aged,0,1,0,1,0
1433,1433,33,blue-collar,secondary,unknown,20,6,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-20,Middle-aged,0,1,0,0,0
1434,1434,34,admin.,secondary,cellular,17,4,758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-17,Middle-aged,0,1,0,1,0
1435,1435,64,retired,secondary,telephone,29,7,301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-07-29,Senior,0,0,1,0,1
1436,1436,34,entrepreneur,tertiary,cellular,16,7,574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-07-16,Middle-aged,0,1,0,1,0
1437,1437,77,retired,tertiary,cellular,16,10,847,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023-10-16,Senior,0,0,1,1,0
1438,1438,57,retired,primary,telephone,30,7,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-07-30,Senior,0,0,1,0,1
1439,1439,30,blue-collar,secondary,unknown,27,5,514,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-27,Middle-aged,0,1,0,0,0
1440,1440,56,housemaid,primary,unknown,5,6,1558,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2023-06-05,Senior,0,0,1,0,0
1441,1441,49,unknown,unknown,cellular,14,8,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-14,Middle-aged,0,1,0,1,0
1442,1442,73,retired,primary,cellular,20,7,146,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-07-20,Senior,0,0,1,1,0
1443,1443,39,technician,secondary,cellular,14,8,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-14,Middle-aged,0,1,0,1,0
1444,1444,57,technician,primary,cellular,8,5,323,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2023-05-08,Senior,0,0,1,1,0
1445,1445,32,self-employed,secondary,cellular,11,7,712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-07-11,Middle-aged,0,1,0,1,0
1446,1446,32,technician,tertiary,unknown,21,5,860,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023-05-21,Middle-aged,0,1,0,0,0
1447,1447,45,admin.,secondary,cellular,20,8,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-20,Middle-aged,0,1,0,1,0
1448,1448,32,blue-collar,secondary,unknown,19,5,191,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-19,Middle-aged,0,1,0,0,0
1449,1449,31,management,tertiary,cellular,24,7,1441,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-24,Middle-aged,0,1,0,1,0
1450,1450,49,self-employed,secondary,cellular,12,8,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
1451,1451,29,services,secondary,cellular,28,5,322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-28,Middle-aged,0,1,0,1,0
1452,1452,55,technician,secondary,cellular,29,1,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-01-29,Senior,0,0,1,1,0
1453,1453,30,admin.,secondary,cellular,8,5,127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-08,Middle-aged,0,1,0,1,0
1454,1454,45,services,primary,unknown,3,6,1259,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2023-06-03,Middle-aged,0,1,0,0,0
1455,1455,39,technician,tertiary,cellular,28,1,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-01-28,Middle-aged,0,1,0,1,0
1456,1456,36,admin.,secondary,unknown,13,5,106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-13,Middle-aged,0,1,0,0,0
1457,1457,33,management,tertiary,cellular,19,11,305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,1,0
1458,1458,36,management,tertiary,cellular,12,8,307,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-12,Middle-aged,0,1,0,1,0
1459,1459,31,technician,secondary,cellular,11,8,1504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-11,Middle-aged,0,1,0,1,0
1460,1460,36,technician,unknown,cellular,11,7,396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023-07-11,Middle-aged,0,1,0,1,0
1461,1461,38,technician,tertiary,cellular,1,6,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-06-01,Middle-aged,0,1,0,1,0
1462,1462,33,unknown,secondary,cellular,6,8,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-06,Middle-aged,0,1,0,1,0
1463,1463,40,technician,secondary,unknown,13,5,134,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-13,Middle-aged,0,1,0,0,0
1464,1464,31,blue-collar,secondary,cellular,5,6,166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-06-05,Middle-aged,0,1,0,1,0
1465,1465,39,services,secondary,cellular,31,7,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-31,Middle-aged,0,1,0,1,0
1466,1466,33,admin.,tertiary,cellular,4,5,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-05-04,Middle-aged,0,1,0,1,0
1467,1467,53,services,secondary,cellular,12,3,80,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-03-12,Senior,0,0,1,1,0
1468,1468,38,management,tertiary,cellular,13,5,537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-13,Middle-aged,0,1,0,1,0
1469,1469,59,technician,secondary,cellular,15,6,415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-06-15,Senior,0,0,1,1,0
1470,1470,55,blue-collar,primary,cellular,19,11,291,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-19,Senior,0,0,1,1,0
1471,1471,38,technician,tertiary,cellular,14,5,283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-14,Middle-aged,0,1,0,1,0
1472,1472,48,services,secondary,telephone,20,4,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,0,1
1473,1473,53,blue-collar,secondary,unknown,5,5,611,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-05,Senior,0,0,1,0,0
1474,1474,44,admin.,secondary,cellular,9,2,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-02-09,Middle-aged,0,1,0,1,0
1475,1475,57,management,tertiary,unknown,18,6,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-18,Senior,0,0,1,0,0
1476,1476,29,blue-collar,secondary,cellular,11,5,262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-11,Middle-aged,0,1,0,1,0
1477,1477,31,services,secondary,unknown,21,5,272,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-21,Middle-aged,0,1,0,0,0
1478,1478,35,technician,tertiary,cellular,28,12,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-12-28,Middle-aged,0,1,0,1,0
1479,1479,31,blue-collar,primary,cellular,30,3,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-03-30,Middle-aged,0,1,0,1,0
1480,1480,35,self-employed,tertiary,cellular,19,11,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,1,0
1481,1481,40,management,secondary,unknown,16,5,71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-16,Middle-aged,0,1,0,0,0
1482,1482,39,blue-collar,secondary,cellular,7,5,502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-07,Middle-aged,0,1,0,1,0
1483,1483,43,technician,tertiary,unknown,3,6,164,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023-06-03,Middle-aged,0,1,0,0,0
1484,1484,44,entrepreneur,primary,unknown,15,5,219,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2023-05-15,Middle-aged,0,1,0,0,0
1485,1485,29,technician,secondary,cellular,12,2,328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-02-12,Middle-aged,0,1,0,1,0
1486,1486,40,technician,secondary,unknown,14,5,224,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
1487,1487,33,entrepreneur,primary,cellular,18,11,63,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023-11-18,Middle-aged,0,1,0,1,0
1488,1488,46,management,tertiary,cellular,29,8,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-29,Middle-aged,0,1,0,1,0
1489,1489,27,unknown,tertiary,telephone,28,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-28,Middle-aged,0,1,0,0,1
1490,1490,26,admin.,secondary,cellular,30,7,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-30,Middle-aged,0,1,0,1,0
1491,1491,41,technician,secondary,cellular,9,7,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-09,Middle-aged,0,1,0,1,0
1492,1492,34,technician,tertiary,cellular,21,8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-21,Middle-aged,0,1,0,1,0
1493,1493,39,technician,tertiary,cellular,25,8,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-25,Middle-aged,0,1,0,1,0
1494,1494,27,services,secondary,cellular,18,7,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-18,Middle-aged,0,1,0,1,0
1495,1495,31,blue-collar,secondary,cellular,23,7,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-23,Middle-aged,0,1,0,1,0
1496,1496,44,unemployed,secondary,cellular,28,1,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-01-28,Middle-aged,0,1,0,1,0
1497,1497,55,retired,tertiary,cellular,8,7,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023-07-08,Senior,0,0,1,1,0
1498,1498,51,blue-collar,primary,telephone,30,7,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-30,Senior,0,0,1,0,1
1499,1499,50,management,tertiary,unknown,25,6,75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-25,Middle-aged,0,1,0,0,0
1500,1500,30,services,secondary,cellular,5,2,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-05,Middle-aged,0,1,0,1,0
1501,1501,46,technician,secondary,unknown,28,5,796,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
1502,1502,49,admin.,secondary,cellular,25,8,220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-25,Middle-aged,0,1,0,1,0
1503,1503,56,retired,secondary,cellular,12,8,614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-08-12,Senior,0,0,1,1,0
1504,1504,47,admin.,secondary,cellular,28,8,1126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-28,Middle-aged,0,1,0,1,0
1505,1505,30,admin.,secondary,telephone,16,6,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-06-16,Middle-aged,0,1,0,0,1
1506,1506,36,entrepreneur,secondary,cellular,25,7,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-07-25,Middle-aged,0,1,0,1,0
1507,1507,40,management,tertiary,telephone,25,7,697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-25,Middle-aged,0,1,0,0,1
1508,1508,37,technician,secondary,unknown,9,6,223,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-06-09,Middle-aged,0,1,0,0,0
1509,1509,42,admin.,secondary,cellular,30,1,931,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-01-30,Middle-aged,0,1,0,1,0
1510,1510,45,technician,secondary,cellular,17,11,483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-11-17,Middle-aged,0,1,0,1,0
1511,1511,34,unemployed,secondary,cellular,17,11,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-17,Middle-aged,0,1,0,1,0
1512,1512,27,admin.,secondary,cellular,11,7,271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-11,Middle-aged,0,1,0,1,0
1513,1513,30,blue-collar,secondary,cellular,15,5,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
1514,1514,32,technician,secondary,cellular,8,8,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-08,Middle-aged,0,1,0,1,0
1515,1515,46,housemaid,primary,telephone,21,7,171,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023-07-21,Middle-aged,0,1,0,0,1
1516,1516,29,self-employed,tertiary,cellular,18,7,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-07-18,Middle-aged,0,1,0,1,0
1517,1517,53,unknown,unknown,telephone,28,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-28,Senior,0,0,1,0,1
1518,1518,32,technician,secondary,cellular,20,4,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
1519,1519,49,unemployed,secondary,unknown,14,5,257,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
1520,1520,35,management,tertiary,cellular,4,5,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-04,Middle-aged,0,1,0,1,0
1521,1521,38,blue-collar,secondary,cellular,13,4,217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-13,Middle-aged,0,1,0,1,0
1522,1522,39,entrepreneur,primary,cellular,19,11,134,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2023-11-19,Middle-aged,0,1,0,1,0
1523,1523,34,technician,secondary,cellular,26,5,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-26,Middle-aged,0,1,0,1,0
1524,1524,42,blue-collar,primary,cellular,19,11,611,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-19,Middle-aged,0,1,0,1,0
1525,1525,35,blue-collar,unknown,unknown,6,6,216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-06-06,Middle-aged,0,1,0,0,0
1526,1526,60,admin.,secondary,cellular,6,8,388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-06,Senior,0,0,1,1,0
1527,1527,57,technician,secondary,unknown,5,5,242,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-05,Senior,0,0,1,0,0
1528,1528,31,blue-collar,secondary,cellular,7,7,387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-07,Middle-aged,0,1,0,1,0
1529,1529,29,management,secondary,cellular,7,10,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-10-07,Middle-aged,0,1,0,1,0
1530,1530,41,services,secondary,telephone,20,11,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-20,Middle-aged,0,1,0,0,1
1531,1531,46,blue-collar,primary,cellular,17,11,332,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-17,Middle-aged,0,1,0,1,0
1532,1532,33,technician,secondary,cellular,4,5,218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-04,Middle-aged,0,1,0,1,0
1533,1533,32,blue-collar,secondary,unknown,21,5,650,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-21,Middle-aged,0,1,0,0,0
1534,1534,54,management,tertiary,telephone,18,11,1034,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-18,Senior,0,0,1,0,1
1535,1535,37,services,secondary,cellular,8,5,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-08,Middle-aged,0,1,0,1,0
1536,1536,32,technician,secondary,cellular,25,5,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-25,Middle-aged,0,1,0,1,0
1537,1537,43,management,tertiary,cellular,6,8,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-06,Middle-aged,0,1,0,1,0
1538,1538,50,blue-collar,secondary,telephone,19,11,265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-11-19,Middle-aged,0,1,0,0,1
1539,1539,34,blue-collar,secondary,cellular,20,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
1540,1540,31,admin.,secondary,cellular,16,7,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-16,Middle-aged,0,1,0,1,0
